name,stats_total,weakness,individual_stats,types
salandit,320,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 1, 'grass': 4, 'ice': 2, 'fighting': 1, 'poison': 0.5, 'ground': 0.5, 'flying': 1, 'psychic': 1, 'bug': 2, 'rock': 0.25, 'ghost': 0.5, 'dragon': 0.5, 'dark': 1, 'steel': 0, 'fairy': 2}","[48, 44, 40, 71, 40, 77]","['poison', 'fire']"
salazzle,480,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 1, 'grass': 4, 'ice': 2, 'fighting': 1, 'poison': 0.5, 'ground': 0.5, 'flying': 1, 'psychic': 1, 'bug': 2, 'rock': 0.25, 'ghost': 0.5, 'dragon': 0.5, 'dark': 1, 'steel': 0, 'fairy': 2}","[68, 64, 60, 111, 60, 117]","['poison', 'fire']"
stufful,340,"{'normal': 2, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 2, 'fighting': 1, 'poison': 0.5, 'ground': 1, 'flying': 0.5, 'psychic': 0.5, 'bug': 0.5, 'rock': 1.0, 'ghost': 0, 'dragon': 1, 'dark': 2, 'steel': 1.0, 'fairy': 0.5}","[70, 75, 50, 45, 50, 50]","['normal', 'fighting']"
bewear,500,"{'normal': 2, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 2, 'fighting': 1, 'poison': 0.5, 'ground': 1, 'flying': 0.5, 'psychic': 0.5, 'bug': 0.5, 'rock': 1.0, 'ghost': 0, 'dragon': 1, 'dark': 2, 'steel': 1.0, 'fairy': 0.5}","[120, 125, 80, 55, 60, 60]","['normal', 'fighting']"
bounsweet,210,"{'normal': 1, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 0.5, 'fairy': 1}","[42, 30, 38, 30, 38, 32]",['grass']
steenee,290,"{'normal': 1, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 0.5, 'fairy': 1}","[52, 40, 48, 40, 48, 62]",['grass']
tsareena,510,"{'normal': 1, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 0.5, 'fairy': 1}","[72, 120, 98, 50, 98, 72]",['grass']
comfey,485,"{'normal': 1, 'fire': 0.5, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 2, 'dark': 2, 'steel': 0.5, 'fairy': 1}","[51, 52, 90, 82, 110, 100]",['fairy']
oranguru,490,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 1, 'rock': 0.5, 'ghost': 0, 'dragon': 1, 'dark': 0, 'steel': 0.25, 'fairy': 1}","[90, 60, 80, 90, 110, 60]","['normal', 'psychic']"
passimian,490,"{'normal': 2, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 2, 'fighting': 1, 'poison': 0.5, 'ground': 1, 'flying': 0.5, 'psychic': 0.5, 'bug': 0.5, 'rock': 2, 'ghost': 0, 'dragon': 1, 'dark': 2, 'steel': 2, 'fairy': 0.5}","[100, 120, 90, 40, 60, 80]",['fighting']
wimpod,230,"{'normal': 1, 'fire': 1.0, 'water': 0.5, 'electric': 1, 'grass': 1.0, 'ice': 1, 'fighting': 0.5, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 2, 'bug': 1, 'rock': 2, 'ghost': 0.5, 'dragon': 0.5, 'dark': 2, 'steel': 0.5, 'fairy': 0.5}","[25, 35, 40, 20, 30, 80]","['bug', 'water']"
golisopod,530,"{'normal': 1, 'fire': 1.0, 'water': 0.5, 'electric': 1, 'grass': 1.0, 'ice': 1, 'fighting': 0.5, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 2, 'bug': 1, 'rock': 2, 'ghost': 0.5, 'dragon': 0.5, 'dark': 2, 'steel': 0.5, 'fairy': 0.5}","[75, 125, 140, 60, 90, 40]","['bug', 'water']"
sandygast,320,"{'normal': 0, 'fire': 2, 'water': 1, 'electric': 2, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 2, 'ground': 1, 'flying': 0, 'psychic': 2, 'bug': 0.5, 'rock': 2, 'ghost': 2, 'dragon': 1, 'dark': 0.5, 'steel': 2, 'fairy': 1}","[55, 55, 80, 70, 45, 15]","['ghost', 'ground']"
palossand,480,"{'normal': 0, 'fire': 2, 'water': 1, 'electric': 2, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 2, 'ground': 1, 'flying': 0, 'psychic': 2, 'bug': 0.5, 'rock': 2, 'ghost': 2, 'dragon': 1, 'dark': 0.5, 'steel': 2, 'fairy': 1}","[85, 75, 110, 100, 75, 35]","['ghost', 'ground']"
pyukumuku,410,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 2, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1, 'fairy': 1}","[55, 60, 130, 30, 130, 5]",['water']
type-null,534,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 0.5, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","[95, 95, 95, 95, 95, 59]",['normal']
silvally,570,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 0.5, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","[95, 95, 95, 95, 95, 95]",['normal']
minior-red-meteor,440,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 0.5, 'grass': 2, 'ice': 2, 'fighting': 1.0, 'poison': 1, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 4, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.25, 'fairy': 1}","[60, 60, 100, 60, 100, 60]","['rock', 'flying']"
komala,480,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 0.5, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","[65, 115, 65, 75, 95, 65]",['normal']
turtonator,485,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 1, 'grass': 2, 'ice': 2, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 2, 'rock': 0.5, 'ghost': 1, 'dragon': 1.0, 'dark': 1, 'steel': 1.0, 'fairy': 0}","[60, 78, 135, 91, 85, 36]","['fire', 'dragon']"
togedemaru,435,"{'normal': 1, 'fire': 0.5, 'water': 1.0, 'electric': 0.25, 'grass': 0.5, 'ice': 2, 'fighting': 1, 'poison': 1, 'ground': 0, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 0.5, 'fairy': 2}","[65, 98, 63, 40, 73, 96]","['electric', 'steel']"
mimikyu-disguised,476,"{'normal': 0, 'fire': 0.5, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 2, 'bug': 1, 'rock': 1, 'ghost': 2, 'dragon': 2, 'dark': 1.0, 'steel': 0.5, 'fairy': 1}","[55, 90, 80, 50, 105, 96]","['ghost', 'fairy']"
bruxish,475,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 2, 'poison': 2, 'ground': 2, 'flying': 1, 'psychic': 0.5, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 0.5, 'dark': 0, 'steel': 0.5, 'fairy': 1}","[68, 105, 70, 70, 70, 92]","['water', 'psychic']"
drampa,485,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 0.5, 'ghost': 0, 'dragon': 2, 'dark': 1, 'steel': 0.25, 'fairy': 0}","[78, 60, 85, 135, 91, 36]","['normal', 'dragon']"
dhelmise,517,"{'normal': 0, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 2, 'bug': 0.5, 'rock': 2, 'ghost': 2, 'dragon': 0.5, 'dark': 0.5, 'steel': 0.5, 'fairy': 1}","[70, 131, 100, 86, 90, 40]","['ghost', 'grass']"
jangmo-o,300,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 2, 'dark': 1, 'steel': 0.5, 'fairy': 0}","[45, 55, 65, 45, 45, 45]",['dragon']
hakamo-o,420,"{'normal': 2, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 2, 'fighting': 1, 'poison': 0.5, 'ground': 1, 'flying': 0.5, 'psychic': 0.5, 'bug': 0.5, 'rock': 2, 'ghost': 0, 'dragon': 2, 'dark': 2, 'steel': 1.0, 'fairy': 0.0}","[55, 75, 90, 65, 70, 65]","['dragon', 'fighting']"
kommo-o,600,"{'normal': 2, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 2, 'fighting': 1, 'poison': 0.5, 'ground': 1, 'flying': 0.5, 'psychic': 0.5, 'bug': 0.5, 'rock': 2, 'ghost': 0, 'dragon': 2, 'dark': 2, 'steel': 1.0, 'fairy': 0.0}","[75, 110, 125, 100, 105, 85]","['dragon', 'fighting']"
tapu-koko,570,"{'normal': 1, 'fire': 0.5, 'water': 2, 'electric': 0.5, 'grass': 0.5, 'ice': 1, 'fighting': 2, 'poison': 0.5, 'ground': 0, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1.0, 'dark': 2, 'steel': 0.5, 'fairy': 1}","[70, 115, 85, 95, 75, 130]","['electric', 'fairy']"
tapu-lele,570,"{'normal': 1, 'fire': 0.5, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 4, 'poison': 1.0, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 2, 'dark': 0, 'steel': 0.25, 'fairy': 1}","[70, 85, 75, 130, 115, 95]","['psychic', 'fairy']"
tapu-bulu,570,"{'normal': 1, 'fire': 0.25, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 2, 'poison': 0.25, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 1.0, 'dark': 2, 'steel': 0.25, 'fairy': 1}","[70, 130, 115, 85, 95, 75]","['grass', 'fairy']"
tapu-fini,570,"{'normal': 1, 'fire': 1.0, 'water': 0.5, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 2, 'poison': 0.5, 'ground': 2, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 1.0, 'dark': 2, 'steel': 0.5, 'fairy': 1}","[70, 75, 115, 95, 130, 85]","['water', 'fairy']"
cosmog,200,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 0, 'steel': 0.5, 'fairy': 1}","[43, 29, 31, 29, 31, 37]",['psychic']
cosmoem,400,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 0, 'steel': 0.5, 'fairy': 1}","[43, 29, 131, 29, 131, 37]",['psychic']
solgaleo,680,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 0.5, 'grass': 1, 'ice': 2, 'fighting': 2, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 0, 'steel': 0.25, 'fairy': 2}","[137, 137, 107, 113, 89, 97]","['psychic', 'steel']"
lunala,680,"{'normal': 0, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 1.0, 'bug': 1, 'rock': 1, 'ghost': 2, 'dragon': 1, 'dark': 0.0, 'steel': 0.5, 'fairy': 1}","[137, 113, 89, 137, 107, 97]","['psychic', 'ghost']"
nihilego,570,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 2, 'ice': 2, 'fighting': 0.5, 'poison': 0.5, 'ground': 0.25, 'flying': 2, 'psychic': 1, 'bug': 2, 'rock': 0.5, 'ghost': 0.5, 'dragon': 1, 'dark': 1, 'steel': 0.0, 'fairy': 2}","[109, 53, 47, 127, 131, 103]","['rock', 'poison']"
buzzwole,570,"{'normal': 2, 'fire': 0.5, 'water': 1, 'electric': 1, 'grass': 2, 'ice': 2, 'fighting': 0.5, 'poison': 0.25, 'ground': 1, 'flying': 0.25, 'psychic': 1.0, 'bug': 0.5, 'rock': 2, 'ghost': 0.0, 'dragon': 1, 'dark': 4, 'steel': 1.0, 'fairy': 0.25}","[107, 139, 139, 53, 53, 79]","['bug', 'fighting']"
pheromosa,570,"{'normal': 2, 'fire': 0.5, 'water': 1, 'electric': 1, 'grass': 2, 'ice': 2, 'fighting': 0.5, 'poison': 0.25, 'ground': 1, 'flying': 0.25, 'psychic': 1.0, 'bug': 0.5, 'rock': 2, 'ghost': 0.0, 'dragon': 1, 'dark': 4, 'steel': 1.0, 'fairy': 0.25}","[71, 137, 37, 137, 37, 151]","['bug', 'fighting']"
xurkitree,570,"{'normal': 1, 'fire': 1, 'water': 2, 'electric': 0.5, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 0, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1, 'fairy': 1}","[83, 89, 71, 173, 71, 83]",['electric']
celesteela,570,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 0.25, 'grass': 2, 'ice': 2, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 2, 'rock': 1.0, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.25, 'fairy': 2}","[97, 101, 103, 107, 101, 61]","['steel', 'flying']"
kartana,570,"{'normal': 1, 'fire': 0.25, 'water': 1.0, 'electric': 0.5, 'grass': 0.5, 'ice': 2, 'fighting': 1, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 0.5, 'rock': 4, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 0.25, 'fairy': 2}","[59, 181, 131, 59, 31, 109]","['grass', 'steel']"
guzzlord,570,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 2, 'bug': 1, 'rock': 1, 'ghost': 2, 'dragon': 2, 'dark': 0.5, 'steel': 0.5, 'fairy': 0.0}","[223, 101, 53, 97, 53, 43]","['dark', 'dragon']"
necrozma,600,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 0, 'steel': 0.5, 'fairy': 1}","[97, 107, 101, 127, 89, 79]",['psychic']
magearna,600,"{'normal': 1, 'fire': 0.25, 'water': 0.5, 'electric': 0.5, 'grass': 1, 'ice': 2, 'fighting': 2, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 2, 'dark': 2, 'steel': 0.25, 'fairy': 2}","[80, 95, 115, 130, 115, 65]","['steel', 'fairy']"
marshadow,600,"{'normal': 0, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 2, 'fighting': 1, 'poison': 0.5, 'ground': 1, 'flying': 0.5, 'psychic': 1.0, 'bug': 0.5, 'rock': 2, 'ghost': 0, 'dragon': 1, 'dark': 1.0, 'steel': 2, 'fairy': 0.5}","[90, 125, 80, 90, 90, 125]","['fighting', 'ghost']"
poipole,420,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 2, 'ice': 1, 'fighting': 1, 'poison': 0.5, 'ground': 0.5, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 0.5, 'ghost': 0.5, 'dragon': 1, 'dark': 1, 'steel': 0, 'fairy': 2}","[67, 73, 67, 73, 67, 73]",['poison']
naganadel,540,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 2, 'ice': 1, 'fighting': 1, 'poison': 0.5, 'ground': 0.5, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 0.5, 'ghost': 0.5, 'dragon': 2, 'dark': 1, 'steel': 0.0, 'fairy': 0}","[73, 73, 73, 127, 73, 121]","['poison', 'dragon']"
stakataka,570,"{'normal': 1, 'fire': 1.0, 'water': 0.5, 'electric': 0.5, 'grass': 1, 'ice': 4, 'fighting': 0.5, 'poison': 1, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 2, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.25, 'fairy': 2}","[61, 131, 211, 53, 101, 13]","['rock', 'steel']"
blacephalon,570,"{'normal': 0, 'fire': 0.5, 'water': 0.5, 'electric': 1, 'grass': 2, 'ice': 2, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 2, 'bug': 2, 'rock': 0.5, 'ghost': 2, 'dragon': 0.5, 'dark': 0.5, 'steel': 2, 'fairy': 1}","[53, 127, 53, 151, 79, 107]","['fire', 'ghost']"
zeraora,600,"{'normal': 1, 'fire': 1, 'water': 2, 'electric': 0.5, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 0, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1, 'fairy': 1}","[88, 112, 75, 102, 80, 143]",['electric']
meltan,300,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 0.5, 'grass': 1, 'ice': 2, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 2}","[46, 65, 65, 55, 35, 34]",['steel']
melmetal,600,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 0.5, 'grass': 1, 'ice': 2, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 2}","[135, 143, 143, 80, 65, 34]",['steel']
grookey,310,"{'normal': 1, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 0.5, 'fairy': 1}","[50, 65, 50, 40, 40, 65]",['grass']
thwackey,420,"{'normal': 1, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 0.5, 'fairy': 1}","[70, 85, 70, 55, 60, 80]",['grass']
rillaboom,530,"{'normal': 1, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 0.5, 'fairy': 1}","[100, 125, 90, 60, 70, 85]",['grass']
scorbunny,310,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 1, 'grass': 2, 'ice': 2, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 2, 'rock': 0.5, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 2, 'fairy': 1}","[50, 71, 40, 40, 40, 69]",['fire']
raboot,420,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 1, 'grass': 2, 'ice': 2, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 2, 'rock': 0.5, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 2, 'fairy': 1}","[65, 86, 60, 55, 60, 94]",['fire']
cinderace,530,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 1, 'grass': 2, 'ice': 2, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 2, 'rock': 0.5, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 2, 'fairy': 1}","[80, 116, 75, 65, 75, 119]",['fire']
sobble,310,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 2, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1, 'fairy': 1}","[50, 40, 40, 70, 40, 70]",['water']
drizzile,420,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 2, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1, 'fairy': 1}","[65, 60, 55, 95, 55, 90]",['water']
inteleon,530,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 2, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1, 'fairy': 1}","[70, 85, 65, 125, 65, 120]",['water']
skwovet,275,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 0.5, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","[70, 55, 55, 35, 35, 25]",['normal']
greedent,460,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 0.5, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","[120, 95, 95, 55, 75, 20]",['normal']
rookidee,245,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 0.5, 'grass': 2, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 2, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","[38, 47, 35, 33, 35, 57]",['flying']
corvisquire,365,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 0.5, 'grass': 2, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 2, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","[68, 67, 55, 43, 55, 77]",['flying']
corviknight,495,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 0.25, 'grass': 2, 'ice': 2, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 2, 'rock': 1.0, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.25, 'fairy': 2}","[98, 87, 105, 53, 85, 67]","['flying', 'steel']"
blipbug,180,"{'normal': 1, 'fire': 0.5, 'water': 1, 'electric': 1, 'grass': 2, 'ice': 1, 'fighting': 0.5, 'poison': 0.5, 'ground': 1, 'flying': 0.5, 'psychic': 2, 'bug': 1, 'rock': 1, 'ghost': 0.5, 'dragon': 1, 'dark': 2, 'steel': 0.5, 'fairy': 0.5}","[25, 20, 20, 25, 45, 45]",['bug']
dottler,335,"{'normal': 1, 'fire': 0.5, 'water': 1, 'electric': 1, 'grass': 2, 'ice': 1, 'fighting': 1.0, 'poison': 1.0, 'ground': 1, 'flying': 0.5, 'psychic': 1.0, 'bug': 1, 'rock': 1, 'ghost': 0.5, 'dragon': 1, 'dark': 0, 'steel': 0.25, 'fairy': 0.5}","[50, 35, 80, 50, 90, 30]","['bug', 'psychic']"
orbeetle,505,"{'normal': 1, 'fire': 0.5, 'water': 1, 'electric': 1, 'grass': 2, 'ice': 1, 'fighting': 1.0, 'poison': 1.0, 'ground': 1, 'flying': 0.5, 'psychic': 1.0, 'bug': 1, 'rock': 1, 'ghost': 0.5, 'dragon': 1, 'dark': 0, 'steel': 0.25, 'fairy': 0.5}","[60, 45, 110, 80, 120, 90]","['bug', 'psychic']"
nickit,245,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 2, 'bug': 1, 'rock': 1, 'ghost': 2, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 0.5}","[40, 28, 28, 47, 52, 50]",['dark']
